content,tags,posted_time,replies,retweets,likes,views
一万人です…キまらなかったですね…,,2018-10-16T12:17:03+00:00,0,3,52,-1
"キリトかなーやっぱw
一応オタクだけどフォロワー一万にいるし、退けない性格だしそこらへんとかよく似てるって言われるw

ps.彼女はあん肝似です。(聞いてない)
#生スバル",#生スバル,2018-10-16T12:15:14+00:00,10,33,131,-1
"合法キノコをキめてテンションぶち上げていく放送らしいです・・・困惑が隠し切れません。大丈夫でしょうか？
#湊あくあ生放送",#湊あくあ生放送,2018-10-16T11:08:07+00:00,3,18,90,-1
"ロリ3人が騙しあって戦い合うようです
果たして勝ち残るロリは誰なのか…
#ロリライブ #VTuber",#ロリライブ #VTuber,2018-10-16T10:02:57+00:00,1,17,69,-1
"  〜本日（10/16）の配信予定〜        

19:00〜 赤井はあと&夏色まつり&紫咲シオン you
20:00〜 湊あくあ you
21:00〜 大空スバル you
22:00〜 百鬼あやめ you
23:00〜 夏色まつり you

#ホロジュール #VTuber",#ホロジュール #VTuber,2018-10-15T21:52:49+00:00,20,114,218,-1
"あくあちゃんの子守唄配信です！ジト目いいですよね…ジト目。
#湊あくあ生放送",#湊あくあ生放送,2018-10-15T15:16:54+00:00,2,12,79,-1
"まつりちゃんが新作マリオパーティを1人でプレイしていきますー！！
1人でも遊べるパーティゲームお楽しみください！！
#夏まつch #VTuber",#夏まつch #VTuber,2018-10-15T14:06:37+00:00,1,13,55,-1
"ちょこ先生とキャンドルちゃんの大冒険です！今時の先生はこんなこともするんですね！！！
#癒月診療所",#癒月診療所,2018-10-15T13:06:57+00:00,0,2,39,-1
"ロボ子さんの都道府県クイズ始まりました！
下位なら罰ゲームですが、結果はいかに…
#ロボ子生放送 #VTuber",#ロボ子生放送 #VTuber,2018-10-15T12:10:16+00:00,0,11,45,-1
"天才小学生Vtuberのシオンちゃんがこれの名前をプレイしていきます！人間界の「常識」わかるのでしょうか？
#紫咲シオン",#紫咲シオン,2018-10-15T11:08:06+00:00,1,17,123,-1
"どうやらはあとちゃんが今日はロリと化すようです
なかなかカオスなことになっているので気になった方は是非ご覧ください
#はあとch #VTuber",#はあとch #VTuber,2018-10-15T10:06:24+00:00,0,13,94,-1
"  〜本日（10/15）の配信予定〜

19:00〜 赤井はあと you
20:00〜 紫咲シオン you
21:00〜 ロボ子さん you
22:00〜 癒月ちょこ you
23:00〜 夏色まつり ope

#ホロジュール #VTuber",#ホロジュール #VTuber,2018-10-15T09:23:57+00:00,20,112,215,-1
"アキちゃんとちょこ先生のコラボバイノーラル配信ですよー！
お2人が両耳から囁いてくれるようです！
下のタグにシチュエーションや台詞のリクエストどうぞ
#ちょころーな #VTuber",#ちょころーな #VTuber,2018-10-14T15:07:32+00:00,0,17,56,-1
"メルちゃんがガチ恋距離のASMR放送で癒してくれます！
ここで癒されて明日からも頑張りましょう！
#メル生放送 #VTuber",#メル生放送 #VTuber,2018-10-14T14:05:48+00:00,0,16,50,-1
はいダウトです！！！！R18対象！！！！,,2018-10-14T13:21:47+00:00,2,7,100,-1
"あやめさんの雑談配信です。久しぶりのお話なので私も楽しみです～！
#百鬼あやめch",#百鬼あやめch,2018-10-14T13:19:25+00:00,0,9,48,-1
"ジンジャの神様にホロライブの白上フブキ、夏色まつりが出演します！
2人のお笑いセンスお確かめくださいませ
#ジンジャの神様",#ジンジャの神様,2018-10-14T13:06:47+00:00,0,28,105,-1
"パンケーキ大好き健全(？)シオンちゃんの心理テストです！健全ですよ健全！！！！
#紫咲シオン",#紫咲シオン,2018-10-14T11:10:24+00:00,1,15,102,-1
"スバルちゃんとはあとちゃんのコラボ始まりました！
媚びライブのデビュー会見です
2人とも清純派アイドルですが何か質問ありますか？
#媚ライブ #VTuber",#媚ライブ #VTuber,2018-10-14T10:07:28+00:00,1,9,63,-1
"  〜本日（10/14）の配信予定〜        

13:00〜 湊あくあ you
19:00〜 スバル&はあと you
20:00〜 紫咲シオン you
21:00〜  ロボ子さん ope
22:00〜 百鬼あやめ you
まつり&フブキ（外部コラボ） you
23:00〜 夜空メル you
24:00〜 アキロゼ&ちょこ you",,2018-10-13T18:46:01+00:00,19,135,235,-1
"フブキちゃんとまつりちゃんが2人でお歌を歌ってくれるそうですよ！
夏色吹雪のデュエット聴きに行きましょう
#夏色吹雪 #VTuber",#夏色吹雪 #VTuber,2018-10-13T16:05:41+00:00,0,19,81,-1
"アキさんとちょこ先生の初コラボです。平日の疲れを二人に癒して貰いましょう！
#アキちょこ",#アキちょこ,2018-10-13T15:09:31+00:00,0,11,51,-1
"フォートナイトの番組にときのそら、ロボ子さん両名が出演します！
前半ときのそら、アズマリムさん、後半ロボ子さん、かんなさんとなっております、是非ご覧くださいませ！
#サタデーフォートナイトフィーバー",#サタデーフォートナイトフィーバー,2018-10-13T13:24:52+00:00,0,24,75,-1
"完食チームのDbDコラボ始まってますー！
みなさん強そうですね…
#VTuber",#VTuber,2018-10-13T13:23:19+00:00,0,13,40,-1
"卍組得意技の一つ寝坊によりコメント欄で茶番が繰り広げられています！是非みなさんお越しください！
#卍組",#卍組,2018-10-13T11:12:09+00:00,2,33,106,-1
"ちょこ先生のホラゲー実況です。鬼になって先生と鬼ごっこしたいですね…
#癒月診療所",#癒月診療所,2018-10-13T10:14:18+00:00,0,6,47,-1
"はあとちゃんの20000人記念放送始まりましたー！！
皆さんへの感謝を込めて夢を語るようです！
みんなでお祝いしに行ってあげましょう！
#はあとch #VTuber",#はあとch #VTuber,2018-10-13T10:08:53+00:00,0,14,72,-1
"考えるな、感じろ…ということで、うろおぼ絵やっていきます！
スバルちゃんの絵心はどれくらいなのか…！！

#生スバル #VTuber",#生スバル #VTuber,2018-10-13T09:16:34+00:00,0,7,31,-1
"イカになったホクサイキツネ！
久しぶりのフブキちゃんのスプラ放送ですよー！是非ご覧ください！
#フブキch #VTuber",#フブキch #VTuber,2018-10-13T07:03:45+00:00,0,5,41,-1
"  〜本日（10/13）の配信予定〜        

15:00〜 白上フブキ ope
19:00〜 赤井はあと you
癒月ちょこ you
20:00〜 あやめ&あくあ&シオン you
22:00〜 白上フブキ（外部コラボ）you
ときのそら&ロボ子さん abema
24:00〜 癒月ちょこ you
#ホロジュール",#ホロジュール,2018-10-12T19:24:09+00:00,11,114,202,-1
"アキちゃんのMHW放送始まりました！！
アキちゃんと一緒にアステラ祭行きましょう！！お祭りです！！
#アキびゅーわーるど #VTuber",#アキびゅーわーるど #VTuber,2018-10-12T15:04:58+00:00,0,8,37,-1
"JKまつりちゃんがここ１週間の疲れを歌で癒してくれるそうですよ！
疲れた方は是非まつりちゃんの枠へ！
#夏まつch #VTuber",#夏まつch #VTuber,2018-10-12T14:09:00+00:00,0,11,45,-1
"犬山たまきさんとお絵森コラボです！
のりお先生のガチファンなあくあちゃんのオタクムーブが爆発してます！
#湊あくあ生放送",#湊あくあ生放送,2018-10-12T13:06:11+00:00,0,16,68,-1
"あにまーれから日隈らんさんをお呼びしてお絵描きの森コラボです！実はシオンちゃんの可動域が増えてます！！いつもより動くかわいいシオンちゃんを是非ご覧ください！！！！
#ホロまーれ",#ホロまーれ,2018-10-12T12:07:45+00:00,1,16,77,-1
"はあとちゃんの第1回打首Friday始まりました！今回のゲストはホロライブ1期生夏色まつりちゃんです！
女子2人の赤裸々トークお楽しみください！
#打首Friday #VTuber",#打首Friday #VTuber,2018-10-12T12:06:12+00:00,0,18,59,-1
"ロボ子さんと樋口楓さんによるアルチキ対決始まりました！
勝つのはどっちだ…！！
#でろぼっこらぼ #VTuber",#でろぼっこらぼ #VTuber,2018-10-12T11:12:54+00:00,0,12,43,-1
"外来語禁止手術はじまりました！！！
いきなりオッケーっていった気がしますが気のせいですよね…
#湊あくあ生放送",#湊あくあ生放送,2018-10-12T10:08:13+00:00,0,24,79,-1
"  〜本日（10/12）の配信予定〜        

19:00〜 湊あくあ yo
20:00〜 ロボ子さん yo
21:00〜 赤井はあと&夏色まつり yo
シオン&あやめ&フブキ yo
22:00〜 湊あくあ（外部コラボ）yo
癒月ちょこ yo
23:00〜 夏色まつり yo
24:00〜 アキロゼ yo",,2018-10-11T18:52:30+00:00,13,140,250,-1
"アキちゃんがロゼ隊のお姿をお絵描きしながら決めていくようです！
成長したアキちゃんの画力を見にいきましょう！
#アキびゅーわーるど #VTuber",#アキびゅーわーるど #VTuber,2018-10-11T15:28:01+00:00,0,12,40,-1
"ホロライブ最強の四人組のPUBGSquad配信です！20日のPUBG大会に向けて練習します、当日も応援お願いします卍
#湊あくあ生放送 　#百鬼あやめch　#フブキch #ロボ子生放送",#湊あくあ生放送 #百鬼あやめch #フブキch #ロボ子生放送,2018-10-11T14:06:30+00:00,0,20,86,-1
"まつりちゃんが泊った部屋がやばい部屋だったようです…！！
絶叫注意です、鼓膜の替えを用意して見てください
#夏まつch #VTuber",#夏まつch #VTuber,2018-10-11T13:11:24+00:00,0,10,55,-1
"好きな人と絶対両思いになる方法！？？？
それは一体どのような方法なんでしょうか…！！
詳しくはこちら↓
#生スバル #VTuber",#生スバル #VTuber,2018-10-11T12:28:33+00:00,1,7,35,-1
"メルちゃんとちょこ先生によるHuman Fall Flat放送始まりましたー！
フニャフニャにカオスに実況していきます
#メルティーキッス #VTuber",#メルティーキッス #VTuber,2018-10-11T12:04:35+00:00,0,14,40,-1
"そらちゃんの生放送始まりました！
今日はどんどんキャラ属性を変えながら放送していきますよ！
いろんなそらちゃんが見れるかも！
#ときのそら生放送 #VTuber",#ときのそら生放送 #VTuber,2018-10-11T11:04:44+00:00,0,20,61,-1
"シオンちゃんのお絵かき心理テストはじまりました。如何わしい内容らしいです…ホロライブでそのような流れが来てるのでしょうか…？
#紫咲シオン",#紫咲シオン,2018-10-11T10:08:48+00:00,0,11,60,-1
"天才Vtuber絵師美少女湊あくあ(恐怖)さんがキノコが主人公のアニメを作るそうです。事故りそうで気が気ではありません(恐怖)
#湊あくあ生放送",#湊あくあ生放送,2018-10-11T09:09:50+00:00,2,16,85,-1
"ちょこ先生の睡眠誘導ラジオ始まりました！
眠れない方はここで癒してもらいましょう
#癒月診療所 #VTuber",#癒月診療所 #VTuber,2018-10-10T15:32:41+00:00,0,13,44,-1
"  〜本日（10/11）の配信予定〜        

18:00〜 湊あくあ yo
19:00〜 紫咲シオン yo
20:00〜 ときのそら yo
21:00〜 夜空メル yo
                 大空スバル yo
22:00〜 夏色まつり yo
23:00〜 フブキ&あやめ&あくあ&ロボ子 yo
24:00〜 アキロゼ yo",,2018-10-10T15:05:48+00:00,28,137,259,-1
"アキちゃんの放送にフブキちゃんが参加して激辛MAXEND食べていくようです…！
どちらが上手に食レポできるのか！負けたら罰ゲームです！
#アキブッキー #VTuber",#アキブッキー #VTuber,2018-10-10T14:40:06+00:00,0,11,54,-1
"アキちゃんの放送始まってます！
この間のプレゼント企画の抽選をやります！応募した方はお見逃しなく！
#アキびゅーわーるど #VTuber",#アキびゅーわーるど #VTuber,2018-10-10T14:14:58+00:00,0,7,39,-1
"ENTUMの皆守ひいろさんと、ホロライブのちょこ先生、あくあちゃん、メルちゃん、ロボ子さんによるDbDコラボ始まりました！
ホロライブ勢は逃げきれるのか…！
#癒月診療所 #VTuber",#癒月診療所 #VTuber,2018-10-10T13:53:29+00:00,0,8,39,-1
