content,tags,posted_time,replies,retweets,likes,views
"ホロライブマインクラフト始まっております！
各プレイヤーの視点があるので是非御覧ください！",,2018-12-15T03:50:23+00:00,1,26,87,-1
"21:00〜紫咲シオンyou
22:00〜ロボ子さんyou
24:00〜癒月ちょこyou
24:40〜ロボ子さんyou",,2018-12-15T03:40:32+00:00,0,61,110,-1
"  〜本日（12/15）の配信予定〜

12:00〜ホロライブ マイクラyou
15:00〜白上フブキyou
16:00〜百鬼あやめyou
17:00〜赤井はあとyou
18:00〜癒月ちょこyou
19:00〜フブキ&あくあ&メル&スバルyou
19:30〜癒月ちょこyou
20:00〜大神ミオyou",,2018-12-15T03:38:47+00:00,10,102,212,-1
#ホロライブクラフト,#ホロライブクラフト,2018-12-15T01:59:37+00:00,1,8,57,-1
"いよいよ残り1時間で開始となります！
ハッシュタグは＃ホロライブクラフト　です！",,2018-12-15T01:59:02+00:00,1,56,149,-1
"ホロライブゲーマーズの二人がまったりマイクラをやっていきます。まったりと言ってましたがこれは雲行きが怪しいですね…
#ホロライブゲーマーズ 
#フブキch",#ホロライブゲーマーズ #フブキch,2018-12-14T14:12:34+00:00,0,11,76,-1
配信場所は各メンバーのチャンネルで行われるので、あらかじめチャンネル登録よろしくお願いします。,,2018-12-14T13:01:54+00:00,1,25,102,-1
"【明日のお昼はホロライブ！12時放送開始！】

12/15　12時～ホロライブメンバーによるマイクラまったりプレイがスタート！
未開拓の地ホロライブサーバーに降り立つ9人のマインクラフター！

洞窟探検？牧場建築？拠点作成？

土曜のお昼は、ホロライブメンバーとまったりしたお昼を過ごしませんか？",,2018-12-14T13:01:03+00:00,33,474,1011,-1
"Vtuber女子力テストにロボ子さんが参戦しています！やはり高性能なので女子力もぶっちぎりで一位のはず…さすロボですね…？
#Vtuber女子力テスト",#Vtuber女子力テスト,2018-12-14T12:16:08+00:00,0,12,42,-1
"ハニホロコラボ始まりました！！
悪魔の保険医からの試練を乗り越えるのはどちらのペアなのか…！これは目が離せません！
#癒月診療所",#癒月診療所,2018-12-14T12:14:13+00:00,0,8,38,-1
"あれ…紫咲シオンの様子が…？あれが無くなったとはなんのことなんでしょうか…？眠気がなくなったらいいんですけどね…
#紫咲シオン",#紫咲シオン,2018-12-14T11:06:08+00:00,0,20,78,-1
"はあと様がホロライブマイクラ鯖に突撃しますよ！！！！！！！！
やっぱり養豚場とか作ったりするんでしょうか
#はあとch",#はあとch,2018-12-14T10:11:15+00:00,0,14,63,-1
"ロボ子さんといっしょにスマブラ対戦しませんか？
シズエさん使って切れてるのなんだか面白いですね…w
#ロボ子生放送",#ロボ子生放送,2018-12-14T07:55:25+00:00,0,7,55,-1
"ちょこ先生のUndertale配信です！他のRPGとは違う戦闘システムなどが魅力の一つな気がしますね！
#癒月診療所",#癒月診療所,2018-12-14T03:33:53+00:00,0,12,48,-1
"はあとちゃんのスマブラ放送はじまりました！！！！日に日に成長している姿を見るのって何だかいいですよね…
#はあとch https://twitter.com/akaihaato/status/1073413067126390784…",#はあとch,2018-12-14T03:11:17+00:00,0,12,62,-1
"23:00〜 白上フブキ&大神ミオyou
24:00〜 癒月ちょこ（コラボ）you
25:00〜 癒月ちょこyou",,2018-12-13T20:02:49+00:00,0,51,116,-1
"  〜本日（12/14）の配信予定〜

12:00〜 赤井はあとyou
癒月ちょこyou
14:00〜紫咲シオンyou
19:00〜赤井はあとyou
湊あくあ（外部コラボ）you
20:00〜紫咲シオンyou
21:00〜ちょこ&フブキ&まつり（外部コラボ）you
ロボ子さん（コラボ）you", ,2018-12-13T19:59:05+00:00,13,101,233,-1
"まつりちゃんもスマブラやっているようですねー！
まつりちゃんはどれほどの腕前なのか…！？",,2018-12-13T13:26:03+00:00,0,9,48,-1
"フブキちゃんあくあちゃんスバルちゃんメルちゃんがスマブラ大会に向けて練習していきますよ！！
最強は誰か…！？
#フブキch",#フブキch,2018-12-13T13:15:00+00:00,0,18,55,-1
"ロボ子さんとまつりちゃんとシオンちゃんがフォートナイトコラボをやっていくそうですが、なんとななかぐら先生も参戦しているようです！
これは見逃せない
#ホロナイト",#ホロナイト,2018-12-13T12:02:58+00:00,0,17,61,-1
"ミオちゃんがスプラ2のガチエリアのウデマエ上げていきますよー！
どこまで上げられるでしょう…！
#みおーんファミリー",#みおーんファミリー,2018-12-13T11:13:15+00:00,0,10,66,-1
"あくあちゃんどうやらスマブラでいい気になってるようですね…
これは皆さん倒しに行ったほうがいいですよ
#湊あくあ生放送",#湊あくあ生放送,2018-12-13T10:42:55+00:00,1,22,101,-1
"はあとちゃんがついにバーチャル日本に帰国したようですよ！！
はあとちゃんの雑談はいいですねえ
#はあとch https://twitter.com/akaihaato/status/1073157848459239424…",#はあとch,2018-12-13T10:38:41+00:00,0,7,48,-1
"あやめ嬢のPUBG配信です！果たしてバースデードン勝つできるのでしょうか…彼女の地力が試される！
#百鬼あやめch",#百鬼あやめch,2018-12-13T05:07:01+00:00,0,13,61,-1
"22:30〜 癒月ちょこyou
23:00〜 夜空メルyou
百鬼あやめyou
24:00〜 癒月ちょこyou",,2018-12-12T19:44:05+00:00,0,57,138,-1
"  〜本日（12/13）の配信予定〜        
12:00〜癒月ちょこyou
14:00〜百鬼あやめope
19:00〜赤井はあとyou
湊あくあyou
20:00〜ときのそらyou
21:00〜ロボ子&まつり&シオンyou
大神ミオyou
22:00〜夏色まつりyou
フブキ&あくあ&メル&スバルyou",,2018-12-12T19:42:16+00:00,16,141,334,-1
"あやめ嬢の誕生日カウントダウンはじまりました！！！！机の前にケーキの準備はできましたか！？最高の誕生日いっぞ！！！！！！
#百鬼あやめch",#百鬼あやめch,2018-12-12T14:38:34+00:00,2,12,93,-1
"今日のニュースはホロライブメンバーの浮気現場に迫ります…果たして誰が浮気を…
#癒月診療所",#癒月診療所,2018-12-12T14:18:36+00:00,0,7,48,-1
"PUBGマナー講座が始まりました！果たして戦場にマナーなんて存在するのでしょうか…
#PUBGマナー講座",#PUBGマナー講座,2018-12-12T13:09:14+00:00,0,18,44,-1
"まつりちゃんのピカブイ配信です！イーブイに構いすぎてストーリーが進まない未来が…
#夏まつch",#夏まつch,2018-12-12T13:05:14+00:00,0,8,50,-1
"ちょこ先生の身体測定の時間です。今日の患者さんは丑牡てぃあさんです！どんな診察になるのでしょうか…
#てぃあちょこリク",#てぃあちょこリク,2018-12-12T12:09:21+00:00,0,4,30,-1
"いけ！！！！！！！！！！！！！！！あくあ！！！！！！！！！お主ならもっと高みへ行ける！！！！！！！！！！！！
#湊あくあ生放送",#湊あくあ生放送,2018-12-12T12:04:08+00:00,1,9,79,-1
"シオンちゃんのスマブラ配信です！つよつよの最強になるために修行の毎日です！
#紫咲シオン",#紫咲シオン,2018-12-12T11:26:50+00:00,0,7,38,-1
"バカゲーハンター赤井はあと様の今日の獲物は「ボクらの消しゴム落とし」です!!!!!!彼女の手にかかればどんなバカゲーでも神ゲーに早変わり・・・？
#はあとCh",#はあとCh,2018-12-12T10:12:02+00:00,0,15,66,-1
"色違いゴースをひたすら掘り続ける配信です・・・！お友達がいないと進化しないゴース・・・悲しい思い出が蘇りますね　雑談メインなので、のんびりでも飲みながらまったりしていってください！
#フブキch",#フブキch,2018-12-12T09:07:08+00:00,3,16,91,-1
"ミオちゃんのドラクエ11実況part2始まりました！ストーリーもフルボイス(cv.大神ミオ)仕様になっております！是非お楽しみください！
#みおーんファミリー",#みおーんファミリー,2018-12-12T08:13:53+00:00,0,17,67,-1
"シオンちゃんのまったりマイクラ放送でお昼から癒されませんか？
#紫咲シオン",#紫咲シオン,2018-12-12T05:23:10+00:00,0,9,59,-1
"はあとちゃんが全キャラ解放目指してスマブラSPやっていきますよー！
操作覚えて前回から成長したはあとちゃんを見に行きましょう！
#はあとch",#はあとch,2018-12-12T03:24:40+00:00,0,15,68,-1
"23:00〜 癒月ちょこyou
23:30〜 百鬼あやめyou
24:30〜 癒月ちょこyouを",,2018-12-11T20:36:54+00:00,1,57,126,-1
"  〜本日（12/12）の配信予定〜

12:00〜 赤井はあと you
癒月ちょこyou
14:00〜 紫咲シオンyou
19:00〜 赤井はあとyou
20:00〜 紫咲シオンyou
21:00〜 湊あくあyou
癒月ちょこ（コラボ）you
22:00〜 夏色まつりyou
フブキ &あやめ",,2018-12-11T20:32:45+00:00,13,103,230,-1
"久しぶりのPUBGですが美味しくドン勝を食べることができるのか！？あやめ嬢のリコイルが光る！？！？
#百鬼あやめch",#百鬼あやめch,2018-12-11T13:14:00+00:00,0,10,41,-1
"今夜限りの１日姉妹コラボです…こんな可愛らしい姉妹がこの世に存在していいのでしょうか…！
#かぷロボ",#かぷロボ,2018-12-11T13:08:55+00:00,0,10,51,-1
"ちょこ先生のホロライブニュースの時間です！毎回ホロライブメンバーが悲惨な姿になってる気がしますね
#癒月診療所",#癒月診療所,2018-12-11T12:04:41+00:00,0,6,45,-1
"大丈夫…大丈夫…これからの人生CPU以外のお友達できるはずだから…
#紫咲シオン",#紫咲シオン,2018-12-11T11:10:51+00:00,0,21,97,-1
"フリーザ様を越える圧倒的戦闘力を手にいれるまで寝れませんわよあくあさん……
#湊あくあ生放送",#湊あくあ生放送,2018-12-11T11:06:57+00:00,0,10,60,-1
"フブキちゃんのエンダードラゴン討伐RTAです！果たして前回のタイムを越えることができるのか……！己との戦いが今始まる！
#フブキch",#フブキch,2018-12-11T07:07:00+00:00,0,14,69,-1
"23:00〜 大神ミオyou
24:30〜 ちょこ&あやめyou",,2018-12-10T19:58:11+00:00,0,54,118,-1
"  〜本日（12/11）の配信予定〜        
12:00〜 癒月ちょこyou
19:00〜 湊あくあyou
20:00〜 紫咲シオンyou
21:00〜 癒月ちょこyou 
22:00〜 フブキ&ちょこ（外部コラボ）you
夜空メルyou
百鬼あやめyou
23:00〜 夏色まつりyou
大空スバル（外部コラボ）you",,2018-12-10T19:56:59+00:00,13,115,241,-1
"強大な力を手にしてしまった湊あくあを止められるのは君たちだけだ……！
#湊あくあ生放送",#湊あくあ生放送,2018-12-10T13:06:20+00:00,0,13,86,-1
"バーチャルメントスコーラとは一体…　この文字列だけで何故か興味が沸いてきますね(笑)
#ロボ子生放送",#ロボ子生放送,2018-12-10T12:29:12+00:00,0,12,54,-1
"スバルちゃんとあやめちゃんのマイクラコラボ第二弾です！マイクラ内であの文字が完成するのか……？
#生スバル",#生スバル,2018-12-10T12:26:44+00:00,0,7,50,-1
"ちょこ先生の身体測定シリーズ今日のゲストは雅まつりさんです！世界一のお祭り女の全貌は如何に……！
#癒月診療所",#癒月診療所,2018-12-10T12:25:29+00:00,0,7,38,-1
"はあとちゃんスマブラは今作が初だそうです！！
ガチ初見の人のスマブラがどんな感じなのか気になりますね…
お昼休みの方など一緒に見ましょう！
#はあとch #赤井はあと #VTuber",#はあとch #赤井はあと #VTuber,2018-12-10T03:05:44+00:00,0,13,71,-1
"  〜本日（12/10）の配信予定〜        

12:00〜 赤井はあとyou
20:00〜 紫咲シオンyou
大神ミオyou 
21:00〜 スバル&あやめyou
癒月ちょこ（コラボ）you
ロボ子さんyou
22:00〜 湊あくあyou
白上フブキyou
23:00〜 百鬼あやめ",,2018-12-09T20:45:05+00:00,14,124,298,-1
"猫になったちょこ先生を検査…　なんだかいけない匂いがしますね……

#癒月診療所",#癒月診療所,2018-12-09T15:21:02+00:00,2,13,68,-1
"あやめ嬢との雑談ですよ！こういうゆったりとした配信もいいものですね……！
#百鬼あやめch",#百鬼あやめch,2018-12-09T14:16:51+00:00,0,8,59,-1
"ロボ子さんの雑談バイノーラル配信です！ちょこ先生に特訓してもらった成果がいまここに？
#ロボ子生放送",#ロボ子生放送,2018-12-09T13:09:52+00:00,0,9,52,-1
"ちょこ先生の身体測定の時間です。今日の患者さんフブキちゃんです！さて、どのように脱がされていくのか楽しみですね…
#癒月診療所",#癒月診療所,2018-12-09T12:03:47+00:00,0,16,70,-1
"エモの極みエモエモアイドルのシオンちゃんのエモエモ歌枠です。エモの使いすぎで訳分からなくなってしまいましたね…
#紫咲シオン",#紫咲シオン,2018-12-09T11:08:02+00:00,0,10,56,-1
"ミオちゃんのドラクエ11実況です！ロトの伝説と深い繋がりがあって昔からのドラクエファンもかなり熱くなれる作品なので是非ご覧ください！
#みおーんファミリー",#みおーんファミリー,2018-12-09T11:05:22+00:00,1,14,61,-1
"あくあちゃんとのスマブラタイマン放送です！持ってる方は是非ご参加ください！
#湊あくあ生放送",#湊あくあ生放送,2018-12-09T10:07:32+00:00,0,10,63,-1
"あやめ嬢のニーコで10キルチャレンジ始まりました！果たして今日中に終わるのか……
#百鬼あやめch",#百鬼あやめch,2018-12-09T08:11:47+00:00,0,13,63,-1
"23:00〜白上フブキ（外部コラボ）you
百鬼あやめ you
24:00〜 湊あくあ you
癒月ちょこ you",,2018-12-08T21:57:58+00:00,0,43,101,-1
"  〜本日（12/9）の配信予定〜

12:00〜 湊あくあ you
14:00〜 大空スバル you
15:00〜 赤井はあと you
ロボ子さん you
16:00〜 百鬼あやめ  ope
19:00〜 湊あくあ you
20:00〜 紫咲シオン you
大神ミオ you
21:00〜 白上フブキ&癒月ちょこ",,2018-12-08T21:56:30+00:00,8,92,191,-1
"ちょこせんせいといっしょに××しませんか？なんだかいけない気持ちになりますね…
#癒月診療所",#癒月診療所,2018-12-08T16:17:57+00:00,0,10,61,-1
"あやめ嬢とスバルちゃんがホロライブ鯖でマイクラをやっていきます！このポンコツコンビで大丈夫でしょうか…
#鬼スバ",#鬼スバ,2018-12-08T15:09:34+00:00,0,11,70,-1
"PUBGでも霊長類最強を目指していたあくあちゃん……Vtuberになったのは霊長類最強になるためだったのでしょうか…
#湊あくあ生放送",#湊あくあ生放送,2018-12-08T14:17:17+00:00,1,17,93,-1
今日の三者面談コラボですがスバルちゃんの回線が不調なため、11日23時に変更となります。楽しみにしていただいた方々にはご迷惑おかけしましたこと、お詫び申し上げます。,,2018-12-08T13:53:48+00:00,0,12,71,-1
"ホロライブニュースの時間がやって参りました。まさかあん肝があんなことになるなんて…
#癒月診療所",#癒月診療所,2018-12-08T13:35:07+00:00,0,12,58,-1
"ロボ子さんのスマブラ配信です！初代ポンコツ王女を回避したロボ子さんなら全戦全勝間違いなし！？
#ロボ子生放送",#ロボ子生放送,2018-12-08T13:22:11+00:00,0,7,51,-1
"スバルちゃんの三者面談始まりました！舞元さんとしぐれういさんとのコラボです！三者面談で大乱闘とは…
#生スバル",#生スバル,2018-12-08T13:20:16+00:00,0,3,41,-1
"フブキちゃんのクトゥルフの神話TRPGの続きですよ！続きがどうなるのか気になりますね！
#フブキch",#フブキch,2018-12-08T12:17:31+00:00,0,9,51,-1
"ホロまんが【抵抗】
原作者：
@noyama8888
 

【登場人物】
夜空メル：
@yozoramel
 
癒月ちょこ：
@yuzukichococh
 

#ホロまんが",#ホロまんが,2018-12-08T12:17:18+00:00,55,453,1329,-1
"ホロライブゲーマーズ大神ミオちゃんの初のソロ配信はじまりますよ～！恒例の？マシュマロ返しをしていきますーみなさんの気になることを教えてくれるかも！？
#大神ミオ 　#ホロライブゲーマーズ",#大神ミオ #ホロライブゲーマーズ,2018-12-08T10:09:39+00:00,0,23,94,-1
"【訂正】
23:00〜 湊あくあ you
24:00〜 百鬼あやめ&大空スバル you
25:00〜 癒月ちょこ you",,2018-12-08T05:48:50+00:00,0,19,59,-1
"あやめ嬢が新チャンプのニーコをプレイしていきます！
#百鬼あやめch",#百鬼あやめch,2018-12-08T05:14:48+00:00,0,11,44,-1
"  〜本日（12/8）の配信予定〜

12:00〜 湊あくあ you
14:00〜 百鬼あやめ ope
19:00〜 大神ミオ you
20:00〜 紫咲シオン you
ちょこ&ミオ you
21:00〜 白上フブキ（外部）you
22:00〜 ロボ子さん you
大空スバル you
22:30〜 癒月ちょこ",,2018-12-07T20:39:13+00:00,12,114,229,-1
"稲荷くろむさんとシーズン7を満喫します！仲良き事は美しきかな…
#くろぼにゃ",#くろぼにゃ,2018-12-07T15:15:34+00:00,0,11,55,-1
"ちょこ先生のASMR配信です！この配信聞かないと眠れないですね…！
#癒月診療所",#癒月診療所,2018-12-07T15:09:27+00:00,0,3,29,-1
"ホロライブニュースの時間です！今日のゲストはあやめ嬢です！これを見ればホロライブのことが詳しくなること間違いなし！
#癒月診療所",#癒月診療所,2018-12-07T13:39:18+00:00,1,9,53,-1
大神ミオちゃん初めての生放送です！二人でスプラトゥーンやっていきますよ！！！,,2018-12-07T13:35:49+00:00,0,14,77,-1
"金髪幼女と肉塊とコラボです！字面だけでカオス感半端ないですね…
#癒月診療所",#癒月診療所,2018-12-07T12:06:26+00:00,2,17,72,-1
"起きれてえらいぞシオンちゃん！
スマブラをやっていきますよ～！視聴者さんと対戦もあるので持ってる方は是非！
#紫咲シオン",#紫咲シオン,2018-12-07T11:05:36+00:00,1,27,134,-1
"はあとちゃんの半年記念放送です！！
なんとオーディション時の動画を生放送中に初公開！？
お見逃しなく！！
#はあとch #赤井はあと #VTuber",#はあとch #赤井はあと #VTuber,2018-12-07T10:15:41+00:00,0,11,57,-1
"ゲリラ雑談の時間がやって参りました。彼女のお歌かわいいので癒されますね
#紫咲シオン https://twitter.com/murasakishionch/status/1070909050898935808…",#紫咲シオン,2018-12-07T05:26:05+00:00,0,15,77,-1
"ちょこ先生の完璧バリケードが簡単にすり抜けられるわけがない……
#癒月診療所",#癒月診療所,2018-12-07T03:25:23+00:00,0,17,60,-1
"お昼から大乱闘じゃあああああああああああああああああああああああああああああ！！！！！！うわあああああああああああああああああ！
#湊あくあ生放送",#湊あくあ生放送,2018-12-07T03:21:39+00:00,27,55,279,-1
"24:00〜 ロボ子さん you
癒月ちょこ you",,2018-12-06T18:54:25+00:00,0,46,98,-1
"  〜本日（12/7）の配信予定〜

12:00〜 湊あくあ you
癒月ちょこ you
19:00〜 赤井はあと you
20:00〜 紫咲シオン you
21:00〜 癒月ちょこ you
22:00〜 白上フブキ&大神ミオ you
22:30〜 癒月ちょこ you
23:00〜 湊あくあ you
ロボ子さん",,2018-12-06T18:53:12+00:00,20,123,249,-1
"ロボ子さんがスマブラSP発売最速プレイしてますよ！！
絶対楽しい…
#ロボ子生放送",#ロボ子生放送,2018-12-06T15:38:03+00:00,0,6,42,-1
"まつりちゃんがお歌を歌っていきますよー！
今回はセトリ用意しているのでどんどん歌っていきますよ！
#夏まつch #夏色まつり",#夏まつch #夏色まつり,2018-12-06T13:07:24+00:00,0,12,71,-1
"ちょこ先生が今度はロボ子さんを脱がしていくようですよ！！
ロボ子さんがこれ以上脱いだらどうなっちゃうんでしょう…
#ちょろぼ",#ちょろぼ,2018-12-06T13:05:04+00:00,0,16,67,-1
"フブキちゃんがまたドールハウスに侵入していきますよ！
悪い猫ちゃんですねえ
#フブキch",#フブキch,2018-12-06T12:07:27+00:00,1,15,69,-1
"ちょこ先生のホロライブニュース始まりました！！
ついに新メンバーが！？
今日のゲストはシオンちゃんです！
#癒月診療所 #ホロライブニュース",#癒月診療所 #ホロライブニュース,2018-12-06T12:05:13+00:00,0,13,61,-1
"スーパーマリオブラザーズ3でスマブラSPの練習していきます！
マリオ全1を目指して！
#湊あくあ生放送",#湊あくあ生放送,2018-12-06T10:13:18+00:00,0,13,49,-1
"はあとちゃんが生放送でまさかの姉妹喧嘩！？？？
負けたらなんと罰ゲームも！
#はあとch #赤井はあと",#はあとch #赤井はあと,2018-12-06T10:11:56+00:00,0,9,52,-1
ホロライブゲーマーズでは、ステッカーやTシャツの販売も検討しています。乞うご期待ください！ #ホロライブゲーマーズ,#ホロライブゲーマーズ,2018-12-06T09:27:54+00:00,9,166,453,-1
"10キル取るまで終われまてんはじまりました！！！！果たして今日は寝れるのでしょうか…
#百鬼あやめch",#百鬼あやめch,2018-12-06T07:09:12+00:00,0,13,77,-1
"VTuberゲーム実況チーム「ホロライブゲーマーズ」のイラストは新メンバー 
@ookamimio
 の生みの親でもある 
@AC______
 さんに担当して頂いています！ 
@Aiobahn
 さん作曲のテーマソングが聞けるPVはこちら⇒ https://youtu.be/F-N5hFVzI-k #ホロライブゲーマーズ #VTuber",#ホロライブゲーマーズ #VTuber,2018-12-06T06:47:21+00:00,6,921,2847,-1
"動画のフルはこちらからどうぞ！
https://youtube.com/channel/UCp-5t9SrOQwXMU7iIjQfARg…",,2018-12-06T05:00:51+00:00,1,127,299,-1
"白上フブキちゃんがリーダーのVTuberゲーム実況チーム「ホロライブゲーマーズ」を始動します！オリジナルメンバーとして 
@ookamimio
 がデビュー。明日のライブ配信を乞うご期待ください！
#ホロライブゲーマーズ",#ホロライブゲーマーズ,2018-12-06T04:49:27+00:00,30,982,1683,-1
"23:00〜 夜空メル you
百鬼あやめ you
24:00〜 ロボ子さん you
25:00〜 癒月ちょこ you",,2018-12-05T19:05:44+00:00,0,57,125,-1
"  〜本日（12/6）の配信予定〜

12:00〜 癒月ちょこ you 
16:00〜 百鬼あやめ ope
19:00〜 赤井はあと you
湊あくあ you
20:00〜 ときのそら you
21:00〜 白上フブキ you
癒月ちょこ you
22:00〜 夏色まつり you
癒月ちょこ", ,2018-12-05T19:04:22+00:00,8,123,271,-1
ホロライブからは、あくあちゃんとロボ子さんが出演してます！二人とも上位目指して頑張ってください！,,2018-12-05T15:20:49+00:00,0,17,72,-1
"あやめ嬢初の台詞枠です！みなさんが応募したセリフが読まれるかも！？今すぐ集合ですよ！
#百鬼あやめch",#百鬼あやめch,2018-12-05T15:13:02+00:00,0,9,51,-1
"まったりお話しながらアキちゃんを見送りましょう！！！
いってらっしゃいアキちゃん！！！
#アキびゅーわーるど",#アキびゅーわーるど,2018-12-05T14:06:46+00:00,0,28,109,-1
"VS親子コラボ始まりました！より深い絆で結ばれてる親子はどっちでしょう！みなさんはどちらが勝つと思いますか！？
#癒月診療所",#癒月診療所,2018-12-05T12:07:34+00:00,0,16,70,-1
"何て言うんでしょうか…ノルマ達成？って感じなのでしょうか…おはようシオンちゃん！
#紫咲シオン",#紫咲シオン,2018-12-05T11:16:31+00:00,8,35,112,-1
"のらきゃっとさん四ツ辻まよいさんとマイクラをやっていきます！！三人のコラボは癒されること間違いなしですね～！
#のらまよぼっこ",#のらまよぼっこ,2018-12-05T11:09:54+00:00,0,12,45,-1
"ちょこ先生のホロライブニュースの時間がやって来ましたよ！　先生がメンバーのハジメテを………？
#癒月診療所",#癒月診療所,2018-12-05T10:14:10+00:00,0,9,41,-1
"はあと様がママになる！？！？！？
なんか一定の層が喜びそうな字面ですね…
#はあとCh",#はあとCh,2018-12-05T10:12:48+00:00,0,15,63,-1
"本日22時からのまつりちゃんの放送ですが、喉の不調によりお休みとさせていただきます。
楽しみにしていた方々には度々申し訳ございません。
よろしくお願いいたします。",,2018-12-05T02:48:06+00:00,2,46,238,-1
"24:00〜 ロボ子さんope
百鬼あやめyou
25:00〜 癒月ちょこyou",,2018-12-04T21:19:15+00:00,0,57,120,-1
"  〜本日（12/5）の配信予定〜

17:00〜 湊あくあyou
19:00〜 赤井はあとyou
癒月ちょこyou
20:00〜 ロボ子さん(コラボ)you
紫咲シオンyou
21:00〜 癒月ちょこyou
22:00〜 夏色まつりyou
23:00〜 アキロゼyou",,2018-12-04T21:18:30+00:00,13,109,251,-1
"みなきりお菓子パーティです！みなさんお菓子の用意はできましたか？夜にお菓子食べるのなんだか悪いことしてるきになりますよね…！
#みなきり",#みなきり,2018-12-04T16:19:05+00:00,1,12,79,-1
"ちょこ先生がロボ子さんの初めてを‥！？左右から二人の声が聞こえてきて…これが天国なんですね……
#癒月診療所",#癒月診療所,2018-12-04T15:39:17+00:00,0,23,80,-1
ホロライブ、ガチンコクイズバトル絶賛放送中です！ #Vtuber #拡散希望,#Vtuber #拡散希望,2018-12-04T14:30:22+00:00,0,31,87,-1
ハッシュタグ→#ガチバトライブ,#ガチバトライブ,2018-12-04T12:55:17+00:00,0,4,34,-1
"おバカ頂上決戦！！ガチンコクイズバトル後半戦23時からいよいよスタート！
前半戦の結果はまさかの70点vs70点で同点！？誰にも未来が予想できないこの戦い。
そんな中１期生チームに助っ人として参戦する謎の影・・・最後に笑うのは、誰だ。
待機場所→https://youtube.com/channel/UCFTLzh12_nrtzqBPsTCqenA/live…",,2018-12-04T12:51:30+00:00,1,74,218,-1
"おバカ頂上決戦！！ガチンコクイズバトルの前半の部が始まりました！！
1期生と2期生、勝つのはどっちなのか…！？
これは見逃せません。
#ガチバトライブ
https://youtube.com/channel/UCdn5BQ06XqgXoAxIhbqw5Rg/live… 
@YouTube
さんから",#ガチバトライブ,2018-12-04T11:06:33+00:00,0,53,144,-1
"はあと様の俳句展開催です。実際問題はあと様は俳句を理解しているのか怪しいですね‥
#はあとch",#はあとch,2018-12-04T10:41:46+00:00,1,12,71,-1
"20時からのホロライブ1期生VS 2期生ガチンコクイズバトルの放送ページはこちら！
メンバーはアキロゼ、白上フブキ、紫咲シオン、大空スバル、友人Aとなります。

https://youtube.com/channel/UCdn5BQ06XqgXoAxIhbqw5Rg/live… 
#ガチバトライブ",#ガチバトライブ,2018-12-04T10:07:26+00:00,0,31,106,-1
"ちょこ先生のホロライブニュースの時間がやってきましたよ！！！！今回のゲストはツンデレJKのはあと様です！はあと様の鋭い突っ込みがメンバーを切る！
#癒月診療所",#癒月診療所,2018-12-04T10:00:53+00:00,0,13,45,-1
"メイド業(？)のお昼休憩にスーパーマリオ3をやっていきます。メイドが本業なのかだいぶ怪しいところですが‥
#湊あくあ生放送",#湊あくあ生放送,2018-12-04T03:13:39+00:00,0,16,84,-1
"本日、12/4、ホロライブ1期生VS2期生 『おバカ頂上決戦 ガチンコクイズバトル』を行います！
司会はときのそらの友人の友人Aさん！
前半:20:00〜 白上フブキ枠
後半:23:00〜  アキロゼ枠    となります。
後半出られなくなったまつりちゃんの代理で〇〇が暴れる・・・？
乞うご期待！
#ガチバトライブ",#ガチバトライブ,2018-12-04T03:10:47+00:00,1,152,380,-1
"ちょこ先生のUndertale配信です！夜の時間帯がメインなのでお昼からの放送はなんだか新鮮ですね！
#癒月診療所",#癒月診療所,2018-12-04T03:08:24+00:00,0,12,45,-1
"  〜本日（12/4）の配信予定〜

12:00〜 湊あくあyou
癒月ちょこyou
19:00〜 ちょこ&はあとyou
19:30〜 赤井はあとyou
20:00〜 #ガチホロバトルyou
21:00〜 癒月ちょこyou
23:00〜 #ガチホロバトルyou
24:00〜 百鬼あやめ(コラボ）you
ちょこ&ロボ子",#ガチホロバトル #ガチホロバトル ,2018-12-03T18:47:30+00:00,16,124,254,-1
"前半の20時からはフブキちゃんの枠、後半の23時からはアキちゃんの枠となります。
よろしくお願いします！",,2018-12-03T11:26:43+00:00,0,24,117,-1
"明日12/4、ホロライブ1期生VS2期生 『おバカ頂上決戦 ガチンコクイズバトル』を行います！
司会はときのそらの友人でおなじみの友人Aさん！
前半:20:00〜 
後半:23:00〜    となっております。
みなさんぜひご覧ください！
#ガチバトライブ #ホロライブ",#ガチバトライブ #ホロライブ,2018-12-03T11:20:38+00:00,31,391,833,-1
本日21時からのロボ子さんの配信ですが、身体のメンテナンスのためお休みさせていただきます。楽しみにしていただいた方々にはご迷惑おかけしますこと、お詫び申し上げます。,,2018-12-03T02:24:31+00:00,0,51,177,-1
"  〜本日（12/3）の配信予定〜     

19:00〜 赤井はあと you
20:00〜紫咲シオン you
21:00〜 湊あくあ you
ロボ子さん you
22:00〜 癒月ちょこ&大空スバル you
23:30〜 癒月ちょこ you
24:00〜 百鬼あやめ you
25:00〜 癒月ちょこ you",,2018-12-02T19:27:21+00:00,14,126,271,-1
"まつりちゃんのASMR配信です！半年お疲れさまでした。今後もよろしくお願いします！！！
#夏まつch",#夏まつch,2018-12-02T14:25:06+00:00,0,16,86,-1
